captain_id,city,vehicle_type,signup_month,captain_type,rides_week1,rides_week2,rides_week3,rides_week4,ride_decay_rate,night_rides_ratio,peak_hour_ratio,cancellation_rate,avg_ride_duration,avg_fare_per_km,petrol_cost_sensitivity,estimated_daily_earnings,zone_switches,incentive_claimed,streak_completed,app_opens_per_day,support_tickets,payment_method_pref,is_churned,is_bike,is_parttime,is_bengaluru,churn_probability,risk_segment,rides_decay_x_parttime,low_earnings_x_bike,cancellation_x_zone,week4_x_incentive
CAP08352,Pune,auto,12,fulltime,65,52,29,19,0.697,0.078,0.573,0.069,32.3,19.43,0.234,458.0,2,0,0,6,0,gpay,0,0,0,0,0.24392069857927934,Low Risk,0.0,0.0,0.138,0
CAP08353,Hyderabad,auto,12,parttime,26,15,13,7,0.704,0.7,0.442,0.14,26.8,22.14,0.269,178.0,5,1,0,9,0,paytm,0,0,1,0,0.6034729265694158,Medium Risk,0.704,0.0,0.7000000000000001,7
CAP08354,Bengaluru,bike,10,parttime,42,34,19,12,0.698,0.923,0.693,0.22,20.1,11.65,0.916,145.0,5,0,1,6,1,qr_scan,0,1,1,1,0.7596922041039753,High Risk,0.698,145.0,1.1,0
CAP08355,Bengaluru,bike,6,fulltime,71,50,25,16,0.764,0.089,0.749,0.089,18.5,12.72,0.785,247.0,3,1,0,4,0,gpay,1,1,0,1,0.25566290300494743,Low Risk,0.0,247.0,0.267,16
CAP08356,Bengaluru,bike,5,fulltime,82,65,61,21,0.735,0.44,0.417,0.22,22.3,11.33,0.088,247.0,2,1,0,3,0,gpay,1,1,0,1,0.24734177410311595,Low Risk,0.0,247.0,0.44,21
CAP08357,Hyderabad,bike,2,fulltime,81,74,47,36,0.549,0.544,0.235,0.107,19.7,13.0,0.34,557.0,1,0,0,8,3,gpay,0,1,0,0,0.2093361514641712,Low Risk,0.0,557.0,0.107,0
CAP08358,Bengaluru,bike,6,parttime,34,23,17,11,0.657,0.912,0.475,0.22,13.8,12.8,0.392,146.0,2,1,1,7,1,gpay,1,1,1,1,0.4870544031010067,Medium Risk,0.657,146.0,0.44,11
CAP08359,Bengaluru,bike,6,fulltime,86,66,38,27,0.678,0.451,0.423,0.085,12.8,10.87,0.199,358.0,3,1,0,8,0,gpay,1,1,0,1,0.12933896521521643,Low Risk,0.0,358.0,0.255,27
CAP08360,Pune,bike,12,parttime,31,26,14,7,0.75,0.357,0.342,0.22,22.3,10.0,0.128,73.0,5,0,0,6,1,paytm,1,1,1,0,0.8728103801660706,High Risk,0.75,73.0,1.1,0
CAP08361,Bengaluru,bike,2,fulltime,93,55,36,33,0.638,0.13,0.521,0.216,11.5,8.49,0.706,293.0,3,0,0,5,1,paytm,1,1,0,1,0.2595879230627558,Low Risk,0.0,293.0,0.648,0
CAP08362,Bengaluru,bike,4,parttime,30,20,17,9,0.677,0.729,0.704,0.22,9.7,10.48,0.649,98.0,2,1,0,9,2,gpay,0,1,1,1,0.6568564895901299,High Risk,0.677,98.0,0.44,9
CAP08363,Hyderabad,bike,7,fulltime,63,38,27,13,0.781,0.402,0.121,0.22,15.7,9.8,0.471,132.0,1,0,0,6,1,paytm,0,1,0,0,0.4890217326787944,Medium Risk,0.0,132.0,0.22,0
CAP08364,Hyderabad,bike,1,parttime,28,24,17,6,0.759,0.645,0.435,0.22,13.8,7.76,0.414,48.0,3,1,1,3,2,qr_scan,1,1,1,0,0.7678701503481452,High Risk,0.759,48.0,0.66,6
CAP08365,Chennai,bike,1,fulltime,75,64,41,28,0.618,0.788,0.403,0.08,17.0,8.06,0.167,277.0,1,1,0,7,1,amazon_pay,0,1,0,0,0.18467438356999533,Low Risk,0.0,277.0,0.08,28
CAP08366,Hyderabad,auto,11,parttime,39,26,14,11,0.7,0.944,0.592,0.068,22.2,13.83,0.436,189.0,1,1,0,4,1,gpay,0,0,1,0,0.591585030404823,Medium Risk,0.7,0.0,0.068,11
CAP08367,Pune,bike,12,fulltime,76,42,34,15,0.792,0.447,0.163,0.22,19.8,10.73,0.404,167.0,3,1,0,2,0,gpay,0,1,0,0,0.48529576818328424,Medium Risk,0.0,167.0,0.66,15
CAP08368,Chennai,bike,11,parttime,24,17,7,5,0.76,0.615,0.235,0.22,21.5,10.66,0.375,55.0,1,0,0,7,1,qr_scan,0,1,1,0,0.7958930887932509,High Risk,0.76,55.0,0.22,0
CAP08369,Bengaluru,auto,6,fulltime,82,45,41,14,0.819,0.171,0.589,0.05,21.5,18.02,0.454,320.0,1,0,0,3,0,gpay,0,0,0,1,0.25237091144784807,Low Risk,0.0,0.0,0.05,0
CAP08370,Bengaluru,bike,7,parttime,23,15,12,8,0.625,0.717,0.51,0.22,17.0,10.24,0.105,85.0,5,1,0,9,2,paytm,0,1,1,1,0.7550092092898796,High Risk,0.625,85.0,1.1,8
CAP08371,Hyderabad,bike,12,fulltime,84,53,32,12,0.847,0.557,0.161,0.22,16.5,10.82,0.257,135.0,1,1,1,1,0,amazon_pay,0,1,0,0,0.3022598565658213,Low Risk,0.0,135.0,0.22,12
CAP08372,Hyderabad,bike,5,fulltime,78,50,43,38,0.506,0.432,0.595,0.22,20.3,7.93,0.331,313.0,1,0,0,3,1,gpay,0,1,0,0,0.17307312695649985,Low Risk,0.0,313.0,0.22,0
CAP08373,Chennai,auto,12,fulltime,83,68,42,21,0.738,0.543,0.267,0.058,23.3,14.5,0.645,382.0,1,1,0,5,1,amazon_pay,0,0,0,0,0.26094633128146955,Low Risk,0.0,0.0,0.058,21
CAP08374,Hyderabad,bike,10,parttime,30,25,15,9,0.677,0.491,0.251,0.116,9.8,10.0,0.545,106.0,2,0,1,9,0,amazon_pay,1,1,1,0,0.5320628647982265,Medium Risk,0.677,106.0,0.232,0
CAP08375,Hyderabad,auto,8,fulltime,74,61,36,21,0.707,0.597,0.093,0.123,25.1,17.51,0.348,430.0,1,1,0,8,0,gpay,0,0,0,0,0.2395014004243602,Low Risk,0.0,0.0,0.123,21
CAP08376,Bengaluru,auto,11,fulltime,84,73,47,32,0.612,0.512,0.502,0.14,26.2,15.83,0.723,581.0,3,0,0,2,0,amazon_pay,0,0,0,1,0.17686953076373507,Low Risk,0.0,0.0,0.42000000000000004,0
CAP08377,Bengaluru,bike,4,fulltime,76,65,56,30,0.597,0.431,0.252,0.22,13.7,11.23,0.266,350.0,2,0,1,5,2,cash,0,1,0,1,0.1710697774454352,Low Risk,0.0,350.0,0.44,0
CAP08378,Hyderabad,bike,3,parttime,34,27,15,13,0.6,0.614,0.736,0.22,10.5,12.46,0.194,168.0,5,0,1,8,1,qr_scan,0,1,1,0,0.6488605602862658,Medium Risk,0.6,168.0,1.1,0
CAP08379,Hyderabad,bike,7,fulltime,87,55,41,22,0.739,0.333,0.266,0.22,10.5,11.3,0.209,259.0,2,1,1,9,0,qr_scan,0,1,0,0,0.20948936726978748,Low Risk,0.0,259.0,0.44,22
CAP08380,Hyderabad,bike,4,parttime,16,11,5,3,0.765,0.913,0.714,0.22,22.9,8.33,0.345,26.0,6,1,0,1,1,gpay,1,1,1,0,0.9218039049130389,High Risk,0.765,26.0,1.32,3
CAP08381,Bengaluru,bike,1,parttime,21,15,14,8,0.591,0.469,0.836,0.22,14.3,9.18,0.541,76.0,6,1,1,3,0,amazon_pay,1,1,1,1,0.7001028482864514,High Risk,0.591,76.0,1.32,8
CAP08382,Chennai,auto,11,parttime,32,26,14,6,0.788,0.831,0.446,0.14,24.9,19.29,0.301,133.0,4,1,1,2,0,cash,0,0,1,0,0.6022784100720537,Medium Risk,0.788,0.0,0.56,6
CAP08383,Pune,bike,8,fulltime,76,58,50,47,0.377,0.611,0.455,0.22,14.0,12.84,0.363,628.0,1,0,1,6,0,cash,0,1,0,0,0.07977012009177523,Low Risk,0.0,628.0,0.22,0
CAP08384,Bengaluru,bike,5,parttime,21,17,9,6,0.682,0.478,0.333,0.22,18.8,11.72,0.587,73.0,8,1,0,3,0,cash,0,1,1,1,0.8853930491142369,High Risk,0.682,73.0,1.76,6
CAP08385,Hyderabad,auto,8,fulltime,88,53,35,23,0.73,0.396,0.658,0.14,22.3,17.94,0.171,473.0,0,0,0,4,0,amazon_pay,0,0,0,0,0.2154972332819018,Low Risk,0.0,0.0,0.0,0
CAP08386,Delhi,bike,8,fulltime,77,49,28,20,0.731,0.634,0.372,0.22,16.6,10.36,0.673,215.0,1,1,0,5,1,gpay,1,1,0,0,0.36403356906788853,Medium Risk,0.0,215.0,0.22,20
CAP08387,Bengaluru,bike,12,fulltime,73,41,33,21,0.703,0.278,0.599,0.22,22.3,10.83,0.731,237.0,2,0,0,3,1,paytm,0,1,0,1,0.399150820825319,Medium Risk,0.0,237.0,0.44,0
CAP08388,Hyderabad,auto,5,parttime,20,15,11,8,0.571,0.76,0.511,0.072,22.5,19.81,0.479,196.0,7,0,0,8,2,paytm,1,0,1,0,0.430226546972707,Medium Risk,0.571,0.0,0.504,0
CAP08389,Bengaluru,auto,8,fulltime,81,75,38,18,0.768,0.295,0.5,0.099,17.6,19.05,0.251,412.0,0,0,0,6,0,paytm,0,0,0,1,0.20535348163311473,Low Risk,0.0,0.0,0.0,0
CAP08390,Chennai,bike,7,fulltime,79,60,51,48,0.388,0.06,0.458,0.22,20.1,10.59,0.313,529.0,1,1,0,7,0,paytm,0,1,0,0,0.09028365703122947,Low Risk,0.0,529.0,0.22,48
CAP08391,Bengaluru,auto,3,parttime,29,18,16,8,0.7,0.601,0.201,0.069,29.2,19.92,0.348,198.0,1,1,0,4,3,gpay,0,0,1,1,0.561924666812346,Medium Risk,0.7,0.0,0.069,8
CAP08392,Delhi,bike,4,fulltime,63,50,24,14,0.766,0.651,0.231,0.22,19.5,11.98,0.304,174.0,4,0,0,4,0,paytm,0,1,0,0,0.595931201705763,Medium Risk,0.0,174.0,0.88,0
CAP08393,Chennai,bike,11,parttime,31,25,12,11,0.625,0.877,0.818,0.22,15.1,13.82,0.447,158.0,6,1,0,8,1,gpay,1,1,1,0,0.786033386414601,High Risk,0.625,158.0,1.32,11
CAP08394,Pune,bike,12,parttime,29,22,10,5,0.8,0.403,0.582,0.22,17.0,8.79,0.832,46.0,5,0,1,8,0,cash,0,1,1,0,0.8780750038368141,High Risk,0.8,46.0,1.1,0
CAP08395,Chennai,bike,7,fulltime,97,67,38,17,0.816,0.768,0.515,0.22,23.4,8.5,0.353,150.0,1,0,1,3,0,amazon_pay,0,1,0,0,0.3087840195036935,Low Risk,0.0,150.0,0.22,0
CAP08396,Hyderabad,bike,4,fulltime,87,76,69,50,0.42,0.642,0.356,0.22,17.6,16.0,0.638,832.0,2,1,1,5,0,qr_scan,0,1,0,0,0.09819676583324938,Low Risk,0.0,832.0,0.44,50
CAP08397,Hyderabad,bike,6,fulltime,88,65,35,32,0.629,0.717,0.407,0.159,25.6,10.65,0.688,382.0,2,0,0,7,0,gpay,0,1,0,0,0.2683512608956676,Low Risk,0.0,382.0,0.318,0
CAP08398,Pune,auto,12,parttime,21,19,17,16,0.227,0.657,0.369,0.14,23.8,19.62,0.386,360.0,2,1,0,7,2,paytm,0,0,1,0,0.24294461799284023,Low Risk,0.227,0.0,0.28,16
CAP08399,Delhi,bike,2,parttime,29,18,10,4,0.833,0.595,0.141,0.09,15.7,9.16,0.517,44.0,2,0,0,8,0,paytm,0,1,1,0,0.7707334845444384,High Risk,0.833,44.0,0.18,0
CAP08400,Hyderabad,auto,12,fulltime,66,42,35,18,0.716,0.548,0.307,0.14,23.4,19.89,0.288,411.0,0,1,0,3,0,qr_scan,0,0,0,0,0.24406823091062005,Low Risk,0.0,0.0,0.0,18
CAP08401,Delhi,bike,2,parttime,29,16,11,9,0.667,0.804,0.09,0.22,16.2,13.99,0.374,131.0,4,0,0,8,3,gpay,1,1,1,0,0.8223168817105946,High Risk,0.667,131.0,0.88,0
CAP08402,Hyderabad,auto,3,parttime,21,14,7,3,0.818,0.843,0.047,0.103,19.9,18.02,0.127,65.0,1,1,0,7,1,qr_scan,1,0,1,0,0.7112131024790533,High Risk,0.818,0.0,0.103,3
CAP08403,Hyderabad,bike,10,parttime,35,22,19,10,0.694,0.606,0.51,0.22,22.3,12.42,0.446,129.0,0,0,0,2,0,gpay,0,1,1,0,0.6290164500052267,Medium Risk,0.694,129.0,0.0,0
CAP08404,Hyderabad,bike,7,parttime,29,25,11,7,0.733,0.575,0.237,0.192,18.5,10.26,0.679,77.0,3,0,1,9,1,gpay,0,1,1,0,0.7533350636854053,High Risk,0.733,77.0,0.5760000000000001,0
CAP08405,Bengaluru,bike,3,fulltime,78,59,26,12,0.835,0.223,0.653,0.158,15.9,9.05,0.131,122.0,2,0,0,5,1,gpay,0,1,0,1,0.37790132030271756,Medium Risk,0.0,122.0,0.316,0
CAP08406,Bengaluru,auto,12,fulltime,84,48,32,11,0.859,0.349,0.292,0.139,38.9,17.82,0.26,225.0,0,0,0,5,2,paytm,0,0,0,1,0.4029296564674226,Medium Risk,0.0,0.0,0.0,0
CAP08407,Bengaluru,auto,3,parttime,32,22,14,5,0.818,0.719,0.193,0.075,29.8,20.38,0.603,126.0,2,1,1,8,1,gpay,0,0,1,1,0.5367478552650183,Medium Risk,0.818,0.0,0.15,5
CAP08408,Hyderabad,bike,4,parttime,32,26,20,18,0.424,0.548,0.035,0.139,20.8,13.7,0.566,283.0,5,0,0,9,1,cash,1,1,1,0,0.46236233706542806,Medium Risk,0.424,283.0,0.6950000000000001,0
CAP08409,Hyderabad,bike,10,fulltime,82,61,28,17,0.783,0.214,0.379,0.22,19.7,10.35,0.436,183.0,1,0,0,8,0,gpay,0,1,0,0,0.38992648738120855,Medium Risk,0.0,183.0,0.22,0
CAP08410,Hyderabad,bike,6,fulltime,86,59,46,42,0.506,0.32,0.215,0.22,16.6,14.4,0.334,629.0,1,0,0,6,0,paytm,0,1,0,0,0.15217462567669943,Low Risk,0.0,629.0,0.22,0
CAP08411,Delhi,auto,1,fulltime,78,47,33,19,0.747,0.436,0.551,0.14,25.2,17.47,0.203,381.0,1,1,0,3,2,qr_scan,0,0,0,0,0.2848186782859098,Low Risk,0.0,0.0,0.14,19
CAP08412,Hyderabad,auto,6,parttime,32,26,15,12,0.606,0.744,0.281,0.04,27.1,17.48,0.337,268.0,3,0,0,5,0,paytm,1,0,1,0,0.42914302610606586,Medium Risk,0.606,0.0,0.12,0
CAP08413,Hyderabad,auto,8,parttime,38,23,15,6,0.821,0.713,0.518,0.14,34.8,18.14,0.489,125.0,7,1,0,9,1,gpay,1,0,1,0,0.7872105637961822,High Risk,0.821,0.0,0.9800000000000001,6
CAP08414,Bengaluru,auto,12,parttime,34,30,14,5,0.829,0.756,0.775,0.14,29.3,16.23,0.216,93.0,1,1,0,3,1,paytm,1,0,1,1,0.6849954874252395,High Risk,0.829,0.0,0.14,5
CAP08415,Bengaluru,auto,8,fulltime,85,80,53,29,0.651,0.398,0.336,0.14,19.4,17.76,0.798,591.0,2,1,0,2,0,paytm,0,0,0,1,0.15105082006264528,Low Risk,0.0,0.0,0.28,29
CAP08416,Chennai,bike,6,fulltime,87,67,48,17,0.795,0.467,0.402,0.22,15.6,8.7,0.355,154.0,2,0,0,8,0,amazon_pay,0,1,0,0,0.40427566820331867,Medium Risk,0.0,154.0,0.44,0
CAP08417,Hyderabad,auto,6,fulltime,84,50,38,24,0.706,0.487,0.141,0.14,28.1,18.95,0.713,522.0,1,0,0,8,1,paytm,0,0,0,0,0.2912398594826796,Low Risk,0.0,0.0,0.14,0
CAP08418,Chennai,bike,3,parttime,28,23,10,7,0.724,0.467,0.434,0.145,12.5,9.43,0.626,75.0,5,0,0,4,1,qr_scan,1,1,1,0,0.7766764489513581,High Risk,0.724,75.0,0.725,0
CAP08419,Bengaluru,auto,2,fulltime,83,50,41,17,0.786,0.056,0.528,0.14,17.6,14.18,0.717,276.0,0,1,1,3,3,qr_scan,0,0,0,1,0.22693261870946438,Low Risk,0.0,0.0,0.0,17
CAP08420,Hyderabad,bike,7,fulltime,76,69,41,24,0.675,0.269,0.092,0.22,16.1,12.86,0.483,321.0,0,1,0,8,0,qr_scan,0,1,0,0,0.2187838095191234,Low Risk,0.0,321.0,0.0,24
CAP08421,Bengaluru,bike,8,fulltime,88,69,43,38,0.562,0.352,0.374,0.22,20.9,12.49,0.503,494.0,2,1,0,2,0,gpay,0,1,0,1,0.1679771570856953,Low Risk,0.0,494.0,0.44,38
CAP08422,Bengaluru,bike,10,parttime,31,26,21,14,0.531,0.417,0.624,0.09,17.7,7.22,0.48,123.0,5,1,0,10,1,paytm,0,1,1,1,0.3434046555527242,Low Risk,0.531,123.0,0.44999999999999996,14
CAP08423,Bengaluru,bike,6,fulltime,67,53,49,31,0.529,0.361,0.52,0.08,19.1,12.78,0.339,486.0,5,1,0,4,2,gpay,0,1,0,1,0.12356713138374052,Low Risk,0.0,486.0,0.4,31
CAP08424,Bengaluru,bike,5,parttime,22,16,11,8,0.609,0.41,0.342,0.22,14.1,12.65,0.818,105.0,4,0,0,10,0,gpay,0,1,1,1,0.7451542935263779,High Risk,0.609,105.0,0.88,0
CAP08425,Bengaluru,bike,4,parttime,34,25,12,10,0.686,0.27,0.661,0.144,24.4,16.0,0.297,183.0,3,1,0,7,0,qr_scan,0,1,1,1,0.5082197460953476,Medium Risk,0.686,183.0,0.43199999999999994,10
CAP08426,Bengaluru,bike,1,fulltime,82,69,52,43,0.47,0.248,0.143,0.22,19.6,11.56,0.644,517.0,3,1,0,7,0,qr_scan,0,1,0,1,0.16008891257424435,Low Risk,0.0,517.0,0.66,43
CAP08427,Delhi,bike,9,fulltime,75,68,64,32,0.566,0.251,0.473,0.22,17.9,9.74,0.308,324.0,2,0,0,4,0,gpay,1,1,0,0,0.21918096241085955,Low Risk,0.0,324.0,0.44,0
CAP08428,Bengaluru,bike,11,parttime,26,16,7,2,0.889,0.924,0.209,0.162,21.9,11.07,0.217,25.0,1,0,0,3,1,gpay,0,1,1,1,0.8117590412013814,High Risk,0.889,25.0,0.162,0
CAP08429,Bengaluru,bike,10,parttime,23,13,6,3,0.833,0.293,0.427,0.22,19.3,12.36,0.152,39.0,6,1,0,6,1,paytm,1,1,1,1,0.8808739679195777,High Risk,0.833,39.0,1.32,3
CAP08430,Bengaluru,auto,4,parttime,30,17,11,9,0.677,0.8,0.714,0.04,18.9,24.78,0.12,285.0,2,0,1,6,1,amazon_pay,0,0,1,1,0.28962605017514537,Low Risk,0.677,0.0,0.08,0
CAP08431,Hyderabad,auto,2,fulltime,93,83,37,22,0.755,0.404,0.485,0.14,31.2,17.35,0.615,438.0,0,1,0,5,1,gpay,0,0,0,0,0.25970174614389013,Low Risk,0.0,0.0,0.0,22
CAP08432,Bengaluru,bike,4,parttime,24,14,8,6,0.72,0.668,0.356,0.22,21.7,11.89,0.558,74.0,2,1,0,8,1,gpay,1,1,1,1,0.7249768098429993,High Risk,0.72,74.0,0.44,6
CAP08433,Pune,auto,11,fulltime,89,71,39,31,0.644,0.254,0.491,0.059,29.0,22.08,0.38,859.0,2,0,1,9,1,paytm,1,0,0,0,0.10215951105022963,Low Risk,0.0,0.0,0.118,0
CAP08434,Delhi,auto,5,parttime,34,22,16,11,0.657,0.316,0.569,0.14,15.1,14.97,0.45,189.0,4,1,0,7,2,qr_scan,1,0,1,0,0.607430676890273,Medium Risk,0.657,0.0,0.56,11
CAP08435,Bengaluru,bike,2,parttime,28,21,11,5,0.793,0.579,0.341,0.22,18.2,11.47,0.52,60.0,2,0,1,6,2,cash,0,1,1,1,0.7455390381587,High Risk,0.793,60.0,0.44,0
CAP08436,Hyderabad,bike,7,parttime,22,12,7,4,0.783,0.519,0.206,0.14,16.8,12.53,0.486,57.0,2,1,0,5,2,gpay,1,1,1,0,0.7516912014422623,High Risk,0.783,57.0,0.28,4
CAP08437,Bengaluru,bike,3,parttime,41,32,29,18,0.548,0.424,0.375,0.08,23.7,12.99,0.499,287.0,3,0,0,4,1,gpay,1,1,1,1,0.3671724759232814,Medium Risk,0.548,287.0,0.24,0
CAP08438,Chennai,bike,8,parttime,34,30,23,16,0.514,0.867,0.596,0.22,10.5,7.69,0.51,128.0,2,0,0,8,2,gpay,1,1,1,0,0.5860259042878563,Medium Risk,0.514,128.0,0.44,0
CAP08439,Hyderabad,auto,4,fulltime,89,58,48,40,0.544,0.117,0.495,0.063,18.6,18.16,0.236,908.0,3,0,1,5,0,cash,0,0,0,0,0.05070974724114143,Low Risk,0.0,0.0,0.189,0
CAP08440,Bengaluru,bike,12,parttime,36,24,17,6,0.811,0.556,0.322,0.22,14.6,13.88,0.328,87.0,3,0,0,4,0,paytm,0,1,1,1,0.7697077787210201,High Risk,0.811,87.0,0.66,0
CAP08441,Bengaluru,bike,11,parttime,23,14,7,3,0.833,0.513,0.459,0.22,13.6,13.09,0.188,41.0,2,0,0,8,1,gpay,1,1,1,1,0.7843591762669506,High Risk,0.833,41.0,0.44,0
CAP08442,Chennai,auto,5,fulltime,81,48,32,25,0.683,0.547,0.424,0.14,20.0,21.08,0.122,604.0,2,0,1,9,0,gpay,0,0,0,0,0.14392620736790487,Low Risk,0.0,0.0,0.28,0
CAP08443,Hyderabad,bike,3,parttime,27,15,8,6,0.75,0.798,0.116,0.087,19.8,9.89,0.26,72.0,5,1,1,7,1,qr_scan,0,1,1,0,0.5386567628546932,Medium Risk,0.75,72.0,0.43499999999999994,6
CAP08444,Bengaluru,bike,11,parttime,20,16,9,4,0.762,0.363,0.181,0.22,14.9,10.39,0.14,43.0,3,0,0,13,2,gpay,1,1,1,1,0.8134361982046495,High Risk,0.762,43.0,0.66,0
CAP08445,Chennai,bike,5,parttime,28,19,16,9,0.655,0.688,0.164,0.198,10.1,7.0,0.134,67.0,2,0,0,7,0,gpay,1,1,1,0,0.6855789308852066,High Risk,0.655,67.0,0.396,0
CAP08446,Hyderabad,bike,9,fulltime,81,59,52,33,0.585,0.382,0.593,0.176,21.4,11.78,0.228,427.0,1,1,1,10,1,gpay,0,1,0,0,0.12387875968360489,Low Risk,0.0,427.0,0.176,33
CAP08447,Pune,bike,11,fulltime,91,61,34,23,0.739,0.11,0.562,0.22,17.5,10.93,0.423,261.0,5,0,0,8,0,gpay,0,1,0,0,0.4945394461613404,Medium Risk,0.0,261.0,1.1,0
CAP08448,Bengaluru,bike,2,parttime,30,25,16,9,0.677,0.74,0.606,0.08,18.9,11.71,0.114,129.0,1,0,0,9,1,qr_scan,0,1,1,1,0.5345160161050737,Medium Risk,0.677,129.0,0.08,0
CAP08449,Pune,bike,7,fulltime,85,69,64,49,0.419,0.639,0.683,0.22,15.6,12.64,0.444,644.0,3,0,1,3,0,gpay,0,1,0,0,0.10658454286789854,Low Risk,0.0,644.0,0.66,0
CAP08450,Chennai,bike,10,parttime,35,28,21,13,0.611,0.345,0.561,0.22,17.2,10.78,0.344,146.0,1,1,0,9,2,amazon_pay,0,1,1,0,0.5533832469940839,Medium Risk,0.611,146.0,0.22,13
CAP08451,Bengaluru,bike,8,parttime,32,27,23,12,0.606,0.698,0.568,0.22,14.6,11.43,0.351,143.0,2,1,0,9,1,amazon_pay,0,1,1,1,0.5295810643388033,Medium Risk,0.606,143.0,0.44,12
CAP08452,Chennai,bike,3,fulltime,87,68,48,29,0.659,0.354,0.3,0.22,16.6,9.36,0.441,282.0,0,1,0,6,1,gpay,0,1,0,0,0.18806016237029408,Low Risk,0.0,282.0,0.0,29
CAP08453,Hyderabad,bike,11,parttime,27,15,10,4,0.821,0.801,0.095,0.097,13.7,12.63,0.239,61.0,3,1,0,5,1,gpay,1,1,1,0,0.6823881915095704,High Risk,0.821,61.0,0.29100000000000004,4
CAP08454,Delhi,auto,4,fulltime,85,61,49,21,0.744,0.058,0.393,0.14,26.0,21.12,0.353,509.0,2,0,0,6,1,gpay,1,0,0,0,0.25337857410914694,Low Risk,0.0,0.0,0.28,0
CAP08455,Bengaluru,bike,11,parttime,28,18,10,7,0.724,0.367,0.753,0.22,17.5,7.0,0.278,51.0,2,1,1,7,0,amazon_pay,1,1,1,1,0.603169973624117,Medium Risk,0.724,51.0,0.44,7
CAP08456,Chennai,bike,10,fulltime,89,61,47,28,0.678,0.315,0.617,0.22,18.7,11.95,0.457,348.0,2,0,1,5,0,cash,0,1,0,0,0.21707344420832125,Low Risk,0.0,348.0,0.44,0
CAP08457,Hyderabad,bike,2,parttime,36,22,15,13,0.622,0.627,0.257,0.08,17.8,11.92,0.297,190.0,2,1,1,7,2,gpay,0,1,1,0,0.39963174795718004,Medium Risk,0.622,190.0,0.16,13
CAP08458,Delhi,bike,10,parttime,31,19,15,8,0.719,0.178,0.531,0.093,18.7,7.77,0.546,75.0,2,0,1,8,1,cash,1,1,1,0,0.6050710547394366,Medium Risk,0.719,75.0,0.186,0
CAP08459,Bengaluru,bike,9,fulltime,70,51,26,19,0.718,0.251,0.343,0.22,18.6,12.73,0.616,252.0,1,1,1,4,1,gpay,0,1,0,1,0.23618901404267098,Low Risk,0.0,252.0,0.22,19
CAP08460,Delhi,bike,3,parttime,26,24,18,13,0.481,0.158,0.666,0.206,13.3,9.63,0.312,133.0,1,0,0,4,1,gpay,0,1,1,0,0.4888785086867951,Medium Risk,0.481,133.0,0.206,0
CAP08461,Delhi,auto,9,parttime,23,12,9,7,0.667,0.641,0.135,0.14,25.7,21.78,0.036,175.0,5,1,0,12,1,amazon_pay,0,0,1,0,0.5877379390687697,Medium Risk,0.667,0.0,0.7000000000000001,7
CAP08462,Bengaluru,bike,7,fulltime,86,57,51,29,0.655,0.344,0.59,0.08,21.4,12.79,0.213,455.0,0,1,0,9,0,qr_scan,0,1,0,1,0.14668077303738247,Low Risk,0.0,455.0,0.0,29
CAP08463,Pune,bike,6,parttime,26,24,15,9,0.63,0.91,0.449,0.153,18.5,13.51,0.306,137.0,2,1,0,4,0,gpay,0,1,1,0,0.56043511282963,Medium Risk,0.63,137.0,0.306,9
CAP08464,Delhi,bike,11,parttime,34,23,20,16,0.514,0.454,0.384,0.152,11.9,9.86,0.232,178.0,3,1,0,7,2,cash,0,1,1,0,0.4539940171202238,Medium Risk,0.514,178.0,0.45599999999999996,16
CAP08465,Bengaluru,auto,12,parttime,20,16,7,6,0.667,0.57,0.131,0.14,26.7,19.34,0.861,133.0,3,1,0,7,1,amazon_pay,0,0,1,1,0.6451376589271093,Medium Risk,0.667,0.0,0.42000000000000004,6
CAP08466,Hyderabad,bike,11,fulltime,88,57,33,17,0.798,0.428,0.498,0.22,24.0,11.22,0.478,198.0,1,1,0,8,0,amazon_pay,0,1,0,0,0.3497145143998269,Low Risk,0.0,198.0,0.22,17
CAP08467,Hyderabad,bike,3,parttime,30,23,11,5,0.806,0.694,0.294,0.22,15.1,10.34,0.547,54.0,1,0,1,3,0,amazon_pay,1,1,1,0,0.7316453360875843,High Risk,0.806,54.0,0.22,0
CAP08468,Bengaluru,bike,11,parttime,39,24,13,7,0.8,0.408,0.619,0.22,18.9,10.17,0.432,74.0,2,0,0,5,0,qr_scan,0,1,1,1,0.7588394213149933,High Risk,0.8,74.0,0.44,0
CAP08469,Bengaluru,bike,7,parttime,36,27,16,11,0.676,0.311,0.492,0.22,17.1,12.27,0.031,140.0,0,0,0,8,3,gpay,1,1,1,1,0.5444761375571492,Medium Risk,0.676,140.0,0.0,0
CAP08470,Bengaluru,bike,11,fulltime,77,57,43,36,0.526,0.371,0.364,0.22,14.5,13.26,0.361,496.0,2,0,0,6,1,paytm,1,1,0,1,0.19131485026746906,Low Risk,0.0,496.0,0.44,0
CAP08471,Bengaluru,auto,3,parttime,22,19,9,6,0.696,0.607,0.304,0.14,17.3,16.55,0.341,114.0,1,0,0,12,1,paytm,0,0,1,1,0.6325245057386408,Medium Risk,0.696,0.0,0.14,0
